measure,sctn_increment,call_num,col_num,shelf_num,section_num,range_num,runsum,col_num2,shelf_per_section,section_per_range,way,units_into,pretty_waypoint
28.0,,,1,980,145,19,22746.0,01,4,1,873,15.795380012761598,The last book from this shelf goes 15.8 in/cm into shelf 873
26.0,,,1,981,145,19,22772.0,01,5,1,874,15.728631595346087,The last book from this shelf goes 15.7 in/cm into shelf 874
28.0,,,1,982,145,19,22800.0,01,6,1,875,17.661883177930576,The last book from this shelf goes 17.7 in/cm into shelf 875
26.0,,,1,983,145,19,22826.0,01,7,1,876,17.595134760515066,The last book from this shelf goes 17.6 in/cm into shelf 876
22.0,x,,1,984,146,19,22848.0,01,1,2,877,13.528386343099555,The last book from this shelf goes 13.5 in/cm into shelf 877
25.0,,,1,985,146,19,22873.0,01,2,2,878,12.461637925684045,The last book from this shelf goes 12.5 in/cm into shelf 878
25.0,,,1,986,146,19,22898.0,01,3,2,879,11.394889508268534,The last book from this shelf goes 11.4 in/cm into shelf 879
26.0,,,1,987,146,19,22924.0,01,4,2,880,11.328141090853023,The last book from this shelf goes 11.3 in/cm into shelf 880
28.0,,,1,988,146,19,22952.0,01,5,2,881,13.261392673437513,The last book from this shelf goes 13.3 in/cm into shelf 881
25.0,,,1,989,146,19,22977.0,01,6,2,882,12.194644256022002,The last book from this shelf goes 12.2 in/cm into shelf 882
26.0,,,1,990,146,19,23003.0,01,7,2,883,12.127895838606491,The last book from this shelf goes 12.1 in/cm into shelf 883
26.0,x,,1,991,147,19,23029.0,01,1,3,884,12.06114742119098,The last book from this shelf goes 12.1 in/cm into shelf 884
27.0,,,1,992,147,19,23056.0,01,2,3,885,12.99439900377547,The last book from this shelf goes 13.0 in/cm into shelf 885
28.0,,,1,993,147,19,23084.0,01,3,3,886,14.92765058635996,The last book from this shelf goes 14.9 in/cm into shelf 886
26.0,,,1,994,147,19,23110.0,01,4,3,887,14.860902168944449,The last book from this shelf goes 14.9 in/cm into shelf 887
27.0,,,1,995,147,19,23137.0,01,5,3,888,15.794153751528938,The last book from this shelf goes 15.8 in/cm into shelf 888
26.0,,,1,996,147,19,23163.0,01,6,3,889,15.727405334113428,The last book from this shelf goes 15.7 in/cm into shelf 889
26.0,,,1,997,147,19,23189.0,01,7,3,890,15.660656916697917,The last book from this shelf goes 15.7 in/cm into shelf 890
27.0,x,,1,998,148,19,23216.0,01,1,4,891,16.593908499282406,The last book from this shelf goes 16.6 in/cm into shelf 891
25.0,,,1,999,148,19,23241.0,01,2,4,892,15.527160081866896,The last book from this shelf goes 15.5 in/cm into shelf 892
24.0,,,1,1000,148,19,23265.0,01,3,4,893,13.460411664451385,The last book from this shelf goes 13.5 in/cm into shelf 893
26.0,,,1,1001,148,19,23291.0,01,4,4,894,13.393663247035875,The last book from this shelf goes 13.4 in/cm into shelf 894
26.0,,,1,1002,148,19,23317.0,01,5,4,895,13.326914829620364,The last book from this shelf goes 13.3 in/cm into shelf 895
26.0,,,1,1003,148,19,23343.0,01,6,4,896,13.260166412204853,The last book from this shelf goes 13.3 in/cm into shelf 896
26.0,,,1,1004,148,19,23369.0,01,7,4,897,13.193417994789343,The last book from this shelf goes 13.2 in/cm into shelf 897
27.0,x,,1,1005,149,19,23396.0,01,1,5,898,14.126669577373832,The last book from this shelf goes 14.1 in/cm into shelf 898
25.0,,,1,1006,149,19,23421.0,01,2,5,899,13.059921159958321,The last book from this shelf goes 13.1 in/cm into shelf 899
26.0,,,1,1007,149,19,23447.0,01,3,5,900,12.99317274254281,The last book from this shelf goes 13.0 in/cm into shelf 900
25.0,,,1,1008,149,19,23472.0,01,4,5,901,11.9264243251273,The last book from this shelf goes 11.9 in/cm into shelf 901
25.0,,,1,1009,149,19,23497.0,01,5,5,902,10.85967590771179,The last book from this shelf goes 10.9 in/cm into shelf 902
25.0,,,1,1010,149,19,23522.0,01,6,5,903,9.792927490296279,The last book from this shelf goes 9.8 in/cm into shelf 903
25.0,,,1,1011,149,19,23547.0,01,7,5,904,8.726179072880768,The last book from this shelf goes 8.7 in/cm into shelf 904
25.0,x,,1,1012,150,19,23572.0,01,1,6,905,7.659430655465258,The last book from this shelf goes 7.7 in/cm into shelf 905
26.0,,,1,1013,150,19,23598.0,01,2,6,906,7.592682238049747,The last book from this shelf goes 7.6 in/cm into shelf 906
25.0,,,1,1014,150,19,23623.0,01,3,6,907,6.525933820634236,The last book from this shelf goes 6.5 in/cm into shelf 907
26.0,,,1,1015,150,19,23649.0,01,4,6,908,6.459185403218726,The last book from this shelf goes 6.5 in/cm into shelf 908
24.0,,,1,1016,150,19,23673.0,01,5,6,909,4.392436985803215,The last book from this shelf goes 4.4 in/cm into shelf 909
25.0,,,1,1017,150,19,23698.0,01,6,6,910,3.3256885683877044,The last book from this shelf goes 3.3 in/cm into shelf 910
26.0,,,1,1018,150,19,23724.0,01,7,6,911,3.258940150972194,The last book from this shelf goes 3.3 in/cm into shelf 911
27.0,x,,1,1019,151,19,23751.0,01,1,7,912,4.192191733556683,The last book from this shelf goes 4.2 in/cm into shelf 912
26.0,,,1,1020,151,19,23777.0,01,2,7,913,4.1254433161411725,The last book from this shelf goes 4.1 in/cm into shelf 913
26.0,,,1,1021,151,19,23803.0,01,3,7,914,4.058694898725662,The last book from this shelf goes 4.1 in/cm into shelf 914
26.0,,,1,1022,151,19,23829.0,01,4,7,915,3.9919464813101513,The last book from this shelf goes 4.0 in/cm into shelf 915
25.0,,,1,1023,151,19,23854.0,01,5,7,916,2.9251980638946407,The last book from this shelf goes 2.9 in/cm into shelf 916
26.0,,,1,1024,151,19,23880.0,01,6,7,917,2.85844964647913,The last book from this shelf goes 2.9 in/cm into shelf 917
26.0,,,1,1025,151,19,23906.0,01,7,7,918,2.7917012290636194,The last book from this shelf goes 2.8 in/cm into shelf 918
25.0,x,,1,1026,152,19,23931.0,01,1,8,919,1.7249528116481088,The last book from this shelf goes 1.7 in/cm into shelf 919
25.0,,,1,1027,152,19,23956.0,01,2,8,920,0.6582043942325981,The last book from this shelf goes 0.7 in/cm into shelf 920
25.0,,,1,1028,152,19,23981.0,01,3,8,920,25.658204394232598,The last book from this shelf goes 25.7 in/cm into shelf 920
25.0,,,1,1029,152,19,24006.0,01,4,8,921,24.591455976817088,The last book from this shelf goes 24.6 in/cm into shelf 921
26.0,,,1,1030,152,19,24032.0,01,5,8,922,24.524707559401577,The last book from this shelf goes 24.5 in/cm into shelf 922
25.0,,,1,1031,152,19,24057.0,01,6,8,923,23.457959141986066,The last book from this shelf goes 23.5 in/cm into shelf 923
28.0,,,1,1032,152,19,24085.0,01,7,8,924,25.391210724570556,The last book from this shelf goes 25.4 in/cm into shelf 924
24.0,x,QD453.2 .D73 1986,1,1033,153,20,24109.0,01,1,1,925,23.324462307155045,The last book from this shelf goes 23.3 in/cm into shelf 925
27.0,,,1,1034,153,20,24136.0,01,2,1,926,24.257713889739534,The last book from this shelf goes 24.3 in/cm into shelf 926
26.0,,,1,1035,153,20,24162.0,01,3,1,927,24.190965472324024,The last book from this shelf goes 24.2 in/cm into shelf 927
27.0,,,1,1036,153,20,24189.0,01,4,1,928,25.124217054908513,The last book from this shelf goes 25.1 in/cm into shelf 928
26.0,,,1,1037,153,20,24215.0,01,5,1,929,25.057468637493002,The last book from this shelf goes 25.1 in/cm into shelf 929
25.0,,,1,1038,153,20,24240.0,01,6,1,930,23.990720220077492,The last book from this shelf goes 24.0 in/cm into shelf 930
26.0,,,1,1039,153,20,24266.0,01,7,1,931,23.92397180266198,The last book from this shelf goes 23.9 in/cm into shelf 931
25.0,x,,1,1040,154,20,24291.0,01,1,2,932,22.85722338524647,The last book from this shelf goes 22.9 in/cm into shelf 932
26.0,,,1,1041,154,20,24317.0,01,2,2,933,22.79047496783096,The last book from this shelf goes 22.8 in/cm into shelf 933
26.0,,,1,1042,154,20,24343.0,01,3,2,934,22.72372655041545,The last book from this shelf goes 22.7 in/cm into shelf 934
27.0,,,1,1043,154,20,24370.0,01,4,2,935,23.65697813299994,The last book from this shelf goes 23.7 in/cm into shelf 935
26.0,,,1,1044,154,20,24396.0,01,5,2,936,23.590229715584428,The last book from this shelf goes 23.6 in/cm into shelf 936
27.0,,,1,1045,154,20,24423.0,01,6,2,937,24.523481298168917,The last book from this shelf goes 24.5 in/cm into shelf 937
26.0,,,1,1046,154,20,24449.0,01,7,2,938,24.456732880753407,The last book from this shelf goes 24.5 in/cm into shelf 938
27.0,x,,1,1047,155,20,24476.0,01,1,3,939,25.389984463337896,The last book from this shelf goes 25.4 in/cm into shelf 939
27.0,,,1,1048,155,20,24503.0,01,2,3,941,0.2564876285068749,The last book from this shelf goes 0.3 in/cm into shelf 941
26.0,,,1,1049,155,20,24529.0,01,3,3,942,0.18973921109136427,The last book from this shelf goes 0.2 in/cm into shelf 942
26.0,,,1,1050,155,20,24555.0,01,4,3,943,0.12299079367585364,The last book from this shelf goes 0.1 in/cm into shelf 943
25.0,,,1,1051,155,20,24580.0,01,5,3,943,25.122990793675854,The last book from this shelf goes 25.1 in/cm into shelf 943
27.0,,,1,1052,155,20,24607.0,01,6,3,944,26.056242376260343,The last book from this shelf goes 26.1 in/cm into shelf 944
25.0,,,1,1053,155,20,24632.0,01,7,3,945,24.989493958844832,The last book from this shelf goes 25.0 in/cm into shelf 945
26.0,x,,1,1054,156,20,24658.0,01,1,4,946,24.92274554142932,The last book from this shelf goes 24.9 in/cm into shelf 946
26.0,,,1,1055,156,20,24684.0,01,2,4,947,24.85599712401381,The last book from this shelf goes 24.9 in/cm into shelf 947
27.0,,,1,1056,156,20,24711.0,01,3,4,948,25.7892487065983,The last book from this shelf goes 25.8 in/cm into shelf 948
27.0,,,1,1057,156,20,24738.0,01,4,4,950,0.6557518717672792,The last book from this shelf goes 0.7 in/cm into shelf 950
26.0,,,1,1058,156,20,24764.0,01,5,4,951,0.5890034543517686,The last book from this shelf goes 0.6 in/cm into shelf 951
26.0,,,1,1059,156,20,24790.0,01,6,4,952,0.522255036936258,The last book from this shelf goes 0.5 in/cm into shelf 952
26.0,,,1,1060,156,20,24816.0,01,7,4,953,0.45550661952074734,The last book from this shelf goes 0.5 in/cm into shelf 953
29.0,x,,1,1061,157,20,24845.0,01,1,5,954,3.3887582021052367,The last book from this shelf goes 3.4 in/cm into shelf 954
25.0,,,1,1062,157,20,24870.0,01,2,5,955,2.322009784689726,The last book from this shelf goes 2.3 in/cm into shelf 955
26.0,,,1,1063,157,20,24896.0,01,3,5,956,2.2552613672742154,The last book from this shelf goes 2.3 in/cm into shelf 956
26.0,,,1,1064,157,20,24922.0,01,4,5,957,2.188512949858705,The last book from this shelf goes 2.2 in/cm into shelf 957
27.0,,,1,1065,157,20,24949.0,01,5,5,958,3.121764532443194,The last book from this shelf goes 3.1 in/cm into shelf 958
26.0,,,1,1066,157,20,24975.0,01,6,5,959,3.0550161150276836,The last book from this shelf goes 3.1 in/cm into shelf 959
26.0,,,1,1067,157,20,25001.0,01,7,5,960,2.988267697612173,The last book from this shelf goes 3.0 in/cm into shelf 960
26.0,x,,1,1068,158,20,25027.0,01,1,6,961,2.9215192801966623,The last book from this shelf goes 2.9 in/cm into shelf 961
26.0,,,1,1069,158,20,25053.0,01,2,6,962,2.8547708627811517,The last book from this shelf goes 2.9 in/cm into shelf 962
28.0,,,1,1070,158,20,25081.0,01,3,6,963,4.788022445365641,The last book from this shelf goes 4.8 in/cm into shelf 963
26.0,,,1,1071,158,20,25107.0,01,4,6,964,4.72127402795013,The last book from this shelf goes 4.7 in/cm into shelf 964
26.0,,,1,1072,158,20,25133.0,01,5,6,965,4.65452561053462,The last book from this shelf goes 4.7 in/cm into shelf 965
25.0,,,1,1073,158,20,25158.0,01,6,6,966,3.587777193119109,The last book from this shelf goes 3.6 in/cm into shelf 966
27.0,,,1,1074,158,20,25185.0,01,7,6,967,4.5210287757035985,The last book from this shelf goes 4.5 in/cm into shelf 967
26.0,x,,1,1075,159,20,25211.0,01,1,7,968,4.454280358288088,The last book from this shelf goes 4.5 in/cm into shelf 968
24.0,,,1,1076,159,20,25235.0,01,2,7,969,2.3875319408725773,The last book from this shelf goes 2.4 in/cm into shelf 969
28.0,,,1,1077,159,20,25263.0,01,3,7,970,4.320783523457067,The last book from this shelf goes 4.3 in/cm into shelf 970
25.0,,,1,1078,159,20,25288.0,01,4,7,971,3.254035106041556,The last book from this shelf goes 3.3 in/cm into shelf 971
26.0,,,1,1079,159,20,25314.0,01,5,7,972,3.1872866886260454,The last book from this shelf goes 3.2 in/cm into shelf 972
26.0,,,1,1080,159,20,25340.0,01,6,7,973,3.1205382712105347,The last book from this shelf goes 3.1 in/cm into shelf 973
27.0,,,1,1081,159,20,25367.0,01,7,7,974,4.053789853795024,The last book from this shelf goes 4.1 in/cm into shelf 974
26.0,x,,1,1082,160,20,25393.0,01,1,8,975,3.9870414363795135,The last book from this shelf goes 4.0 in/cm into shelf 975
27.0,,,1,1083,160,20,25420.0,01,2,8,976,4.920293018964003,The last book from this shelf goes 4.9 in/cm into shelf 976
27.0,,,1,1084,160,20,25447.0,01,3,8,977,5.853544601548492,The last book from this shelf goes 5.9 in/cm into shelf 977
27.0,,,1,1085,160,20,25474.0,01,4,8,978,6.786796184132982,The last book from this shelf goes 6.8 in/cm into shelf 978
30.0,,,1,1086,160,20,25504.0,01,5,8,979,10.720047766717471,The last book from this shelf goes 10.7 in/cm into shelf 979
27.0,,,1,1087,160,20,25531.0,01,6,8,980,11.65329934930196,The last book from this shelf goes 11.7 in/cm into shelf 980
29.0,,,1,1088,160,20,25560.0,01,7,8,981,14.58655093188645,The last book from this shelf goes 14.6 in/cm into shelf 981
27.0,x,QE33.2 .R4 L53 2004,1,1089,161,21,25587.0,01,1,1,982,15.519802514470939,The last book from this shelf goes 15.5 in/cm into shelf 982
24.0,,,1,1090,161,21,25611.0,01,2,1,983,13.453054097055428,The last book from this shelf goes 13.5 in/cm into shelf 983
26.0,,,1,1091,161,21,25637.0,01,3,1,984,13.386305679639918,The last book from this shelf goes 13.4 in/cm into shelf 984
26.0,,,1,1092,161,21,25663.0,01,4,1,985,13.319557262224407,The last book from this shelf goes 13.3 in/cm into shelf 985
22.0,,,1,1093,161,21,25685.0,01,5,1,986,9.252808844808897,The last book from this shelf goes 9.3 in/cm into shelf 986
21.0,,,1,1094,161,21,25706.0,01,6,1,987,4.186060427393386,The last book from this shelf goes 4.2 in/cm into shelf 987
21.0,,,1,1095,161,21,25727.0,01,7,1,987,25.186060427393386,The last book from this shelf goes 25.2 in/cm into shelf 987
32.0,x,,1,1096,162,21,25759.0,01,1,2,989,5.052563592562365,The last book from this shelf goes 5.1 in/cm into shelf 989
25.0,,,1,1097,162,21,25784.0,01,2,2,990,3.985815175146854,The last book from this shelf goes 4.0 in/cm into shelf 990
31.0,,,1,1098,162,21,25815.0,01,3,2,991,8.919066757731343,The last book from this shelf goes 8.9 in/cm into shelf 991
29.0,,,1,1099,162,21,25844.0,01,4,2,992,11.852318340315833,The last book from this shelf goes 11.9 in/cm into shelf 992
29.0,,,1,1100,162,21,25873.0,01,5,2,993,14.785569922900322,The last book from this shelf goes 14.8 in/cm into shelf 993
29.0,,,1,1101,162,21,25902.0,01,6,2,994,17.71882150548481,The last book from this shelf goes 17.7 in/cm into shelf 994
25.0,,,1,1102,162,21,25927.0,01,7,2,995,16.6520730880693,The last book from this shelf goes 16.7 in/cm into shelf 995
24.0,x,,1,1103,163,21,25951.0,01,1,3,996,14.58532467065379,The last book from this shelf goes 14.6 in/cm into shelf 996
25.0,,,1,1104,163,21,25976.0,01,2,3,997,13.51857625323828,The last book from this shelf goes 13.5 in/cm into shelf 997
27.0,,,1,1105,163,21,26003.0,01,3,3,998,14.451827835822769,The last book from this shelf goes 14.5 in/cm into shelf 998
27.0,,,1,1106,163,21,26030.0,01,4,3,999,15.385079418407258,The last book from this shelf goes 15.4 in/cm into shelf 999
25.0,,,1,1107,163,21,26055.0,01,5,3,1000,14.318331000991748,The last book from this shelf goes 14.3 in/cm into shelf 1000
26.0,,,1,1108,163,21,26081.0,01,6,3,1001,14.251582583576237,The last book from this shelf goes 14.3 in/cm into shelf 1001
27.0,,,1,1109,163,21,26108.0,01,7,3,1002,15.184834166160726,The last book from this shelf goes 15.2 in/cm into shelf 1002
24.0,x,,1,1110,164,21,26132.0,01,1,4,1003,13.118085748745216,The last book from this shelf goes 13.1 in/cm into shelf 1003
22.0,,,1,1111,164,21,26154.0,01,2,4,1004,9.051337331329705,The last book from this shelf goes 9.1 in/cm into shelf 1004
25.0,,,1,1112,164,21,26179.0,01,3,4,1005,7.984588913914195,The last book from this shelf goes 8.0 in/cm into shelf 1005
25.0,,,1,1113,164,21,26204.0,01,4,4,1006,6.917840496498684,The last book from this shelf goes 6.9 in/cm into shelf 1006
22.0,,,1,1114,164,21,26226.0,01,5,4,1007,2.8510920790831733,The last book from this shelf goes 2.9 in/cm into shelf 1007
23.0,,,1,1115,164,21,26249.0,01,6,4,1007,25.851092079083173,The last book from this shelf goes 25.9 in/cm into shelf 1007
26.0,,,1,1116,164,21,26275.0,01,7,4,1008,25.784343661667663,The last book from this shelf goes 25.8 in/cm into shelf 1008
28.0,x,,1,1117,165,21,26303.0,01,1,5,1010,1.6508468268366414,The last book from this shelf goes 1.7 in/cm into shelf 1010
26.0,,,1,1118,165,21,26329.0,01,2,5,1011,1.5840984094211308,The last book from this shelf goes 1.6 in/cm into shelf 1011
25.0,,,1,1119,165,21,26354.0,01,3,5,1012,0.5173499920056202,The last book from this shelf goes 0.5 in/cm into shelf 1012
29.0,,,1,1120,165,21,26383.0,01,4,5,1013,3.4506015745901095,The last book from this shelf goes 3.5 in/cm into shelf 1013
23.0,,,1,1121,165,21,26406.0,01,5,5,1014,0.3838531571745989,The last book from this shelf goes 0.4 in/cm into shelf 1014
23.0,,,1,1122,165,21,26429.0,01,6,5,1014,23.3838531571746,The last book from this shelf goes 23.4 in/cm into shelf 1014
23.0,,,1,1123,165,21,26452.0,01,7,5,1015,20.31710473975909,The last book from this shelf goes 20.3 in/cm into shelf 1015
23.0,x,,1,1124,166,21,26475.0,01,1,6,1016,17.250356322343578,The last book from this shelf goes 17.3 in/cm into shelf 1016
23.0,,,1,1125,166,21,26498.0,01,2,6,1017,14.183607904928067,The last book from this shelf goes 14.2 in/cm into shelf 1017
29.0,,,1,1126,166,21,26527.0,01,3,6,1018,17.116859487512556,The last book from this shelf goes 17.1 in/cm into shelf 1018
27.0,,,1,1127,166,21,26554.0,01,4,6,1019,18.050111070097046,The last book from this shelf goes 18.1 in/cm into shelf 1019
23.0,,,1,1128,166,21,26577.0,01,5,6,1020,14.983362652681535,The last book from this shelf goes 15.0 in/cm into shelf 1020
24.0,,,1,1129,166,21,26601.0,01,6,6,1021,12.916614235266024,The last book from this shelf goes 12.9 in/cm into shelf 1021
